"id";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
40304;0,4;"Ideal";"E";"VS1";61,2;57;1125;4,77;4,74;2,91
40306;0,4;"Ideal";"E";"VS1";62;54;1125;4,77;4,74;2,95
40307;0,4;"Premium";"E";"VS1";60,4;59;1125;4,81;4,76;2,89
40308;0,4;"Premium";"E";"VS1";60,3;58;1125;4,82;4,8;2,9
40309;0,4;"Premium";"E";"VS1";62,8;59;1125;4,67;4,63;2,92
40310;0,4;"Ideal";"E";"VS1";62,6;56;1125;4,72;4,67;2,94
40312;0,4;"Ideal";"E";"VS1";62,3;56;1125;4,73;4,71;2,94
40313;0,4;"Premium";"E";"VS1";62,4;54;1125;4,75;4,71;2,95
40314;0,4;"Premium";"E";"VS1";60,5;61;1125;4,74;4,72;2,86
40316;0,4;"Premium";"E";"VS1";61,8;55;1125;4,76;4,72;2,93
40317;0,4;"Ideal";"E";"VS1";62,2;55;1125;4,76;4,72;2,95
40318;0,4;"Ideal";"E";"VS1";61,7;55;1125;4,76;4,73;2,93
40319;0,5;"Premium";"F";"SI2";59,9;60;1125;5,22;5,16;3,11
40320;0,4;"Ideal";"D";"VS2";60,5;57;1125;4,8;4,76;2,89
40321;0,61;"Very Good";"J";"SI2";58,1;63;1125;5,62;5,6;3,26
40324;0,42;"Ideal";"H";"IF";61,6;56;1126;4,84;4,87;2,99
40325;0,39;"Premium";"E";"VVS2";59,5;58;1126;4,77;4,74;2,83
40327;0,53;"Ideal";"I";"SI1";61,6;56,6;1127;5,19;5,21;3,21
40328;0,45;"Good";"G";"VS1";64,1;58,8;1127;4,79;4,86;3,09
40330;0,39;"Fair";"G";"IF";57,1;61;1127;4,83;4,88;2,77
40333;0,4;"Ideal";"F";"VVS1";61,7;57;1128;4,72;4,75;2,92
40335;0,4;"Very Good";"D";"VVS2";62;61;1128;4,7;4,72;2,92
40336;0,51;"Good";"H";"VS2";61,8;65;1128;5,07;5,02;3,12
40337;0,51;"Ideal";"E";"SI2";61,3;61;1128;5,13;5,15;3,15
40339;0,45;"Very Good";"E";"VS2";61,8;58;1129;4,9;4,94;3,04
40340;0,39;"Premium";"E";"VVS2";61,1;59;1129;4,68;4,74;2,88
40342;0,33;"Ideal";"E";"IF";61,9;57;1129;4,41;4,45;2,74
40343;0,33;"Premium";"E";"IF";60,8;58;1129;4,46;4,49;2,72
40344;0,39;"Ideal";"F";"VVS1";61,4;54;1129;4,7;4,73;2,9
40350;0,43;"Ideal";"G";"VVS2";60,9;57;1129;4,9;4,85;2,97
40353;0,43;"Premium";"G";"VVS2";62,2;55;1129;4,84;4,81;3
40354;0,43;"Ideal";"G";"VVS2";61,4;55;1129;4,88;4,83;2,98
40355;0,43;"Premium";"F";"VS1";62,5;58;1129;4,85;4,78;3,01
40356;0,43;"Premium";"F";"VS1";61;57;1129;4,89;4,84;2,97
40363;0,43;"Ideal";"D";"VS2";62;55;1129;4,86;4,81;3
40364;0,3;"Premium";"D";"IF";62,1;59;1130;4,27;4,29;2,66
40368;0,33;"Ideal";"E";"VVS1";61,6;55;1130;4,44;4,46;2,74
40369;0,5;"Ideal";"I";"VS1";61,9;54;1130;5,12;5,16;3,18
40370;0,46;"Ideal";"H";"SI1";61,1;55;1130;4,97;5,01;3,05
40371;0,48;"Good";"G";"VS2";60,3;60,7;1130;5,06;5,11;3,06
40372;0,41;"Premium";"E";"VVS1";60;61;1130;4,86;4,78;2,89
40373;0,42;"Very Good";"F";"VVS2";61,6;59;1131;4,83;4,84;2,98
40374;0,43;"Premium";"E";"VS1";62,3;58;1131;4,78;4,82;2,99
40375;0,39;"Very Good";"F";"IF";60,8;55;1131;4,73;4,77;2,89
40376;0,54;"Good";"H";"SI1";59,4;65;1131;5,31;5,22;3,13
40377;0,36;"Ideal";"E";"VVS2";61;55;1131;4,6;4,62;2,81
40379;0,51;"Ideal";"I";"VS2";62,1;54;1131;5,12;5,16;3,19
40380;0,36;"Ideal";"D";"VS1";61,7;55;1131;4,58;4,6;2,83
40383;0,53;"Premium";"H";"SI1";59,4;60;1132;5,24;5,26;3,12
40385;0,53;"Very Good";"F";"SI2";62,5;57;1132;5,11;5,17;3,21
40386;0,42;"Ideal";"D";"VVS2";62;55;1132;4,81;4,84;2,99
40389;0,42;"Premium";"D";"VVS2";59,6;59;1132;4,9;4,96;2,94
40391;0,53;"Very Good";"F";"SI2";60,5;60;1132;5,19;5,23;3,15
40394;0,4;"Very Good";"D";"VVS2";60,8;56;1133;4,78;4,82;2,92
40395;0,47;"Very Good";"G";"SI1";62,8;56;1133;4,96;4,93;3,11
40396;0,5;"Very Good";"G";"SI1";59,3;58;1133;5,19;5,24;3,09
40397;0,5;"Very Good";"H";"SI1";60,9;61;1133;5,06;5,15;3,11
40398;0,34;"Ideal";"D";"VVS1";61,7;56;1133;4,46;4,48;2,76
40399;0,38;"Ideal";"E";"VS1";62,2;54,1;1133;4,63;4,65;2,89
40400;0,34;"Ideal";"D";"VVS1";61,7;57;1133;4,49;4,52;2,78
40401;0,34;"Ideal";"D";"VVS1";61,5;56;1133;4,47;4,5;2,76
40402;0,34;"Ideal";"D";"VVS1";62,4;55;1133;4,45;4,49;2,79
40404;0,54;"Ideal";"G";"SI2";61,8;54;1133;5,23;5,25;3,24
40406;0,54;"Ideal";"G";"SI2";62,3;58;1133;5,17;5,2;3,23
40407;0,31;"Ideal";"E";"IF";61,9;56;1133;4,37;4,35;2,7
40409;0,41;"Very Good";"E";"VVS2";63,1;58;1133;4,75;4,72;2,99
40410;0,57;"Fair";"F";"SI1";65,8;58;1133;5,2;5,1;3,39
40411;0,55;"Premium";"E";"SI2";58,4;61;1134;5,37;5,31;3,12
40413;0,55;"Ideal";"I";"SI1";61,7;55;1134;5,29;5,31;3,27
40414;0,55;"Ideal";"H";"SI1";61,5;54;1134;5,3;5,33;3,27
40416;0,63;"Good";"J";"SI1";59,9;64;1134;5,63;5,58;3,36
40417;0,58;"Ideal";"G";"SI2";62;57;1134;5,35;5,29;3,3
40420;0,7;"Fair";"F";"I1";64,9;59;1134;5,58;5,53;3,61
40421;0,5;"Fair";"H";"VS1";67,1;58;1134;4,94;4,89;3,3
40423;0,5;"Fair";"E";"SI1";65,3;58;1134;4,99;4,91;3,23
40424;0,7;"Good";"F";"I1";63,8;60;1134;5,64;5,45;3,54
40425;0,43;"Ideal";"E";"VVS2";60,8;57;1135;4,9;4,87;2,97
40426;0,54;"Very Good";"I";"SI1";63,2;57;1135;5,17;5,21;3,28
40427;0,45;"Ideal";"G";"VVS2";61,2;56;1135;4,91;4,96;3,02
40428;0,42;"Ideal";"H";"IF";61;56;1135;4,79;4,82;2,93
40430;0,4;"Ideal";"J";"VVS1";61,9;56;1136;4,74;4,79;2,95
40432;0,42;"Ideal";"G";"SI1";61,6;56;1136;4,83;4,85;2,98
40433;0,5;"Good";"E";"SI1";65,5;56;1136;4,9;4,99;3,24
40435;0,36;"Ideal";"F";"IF";62,2;55;1137;4,57;4,62;2,86
40436;0,55;"Good";"E";"SI1";63,3;54;1138;5,21;5,24;3,31
40437;0,5;"Premium";"G";"SI1";63;56;1138;5,07;5,02;3,18
40438;0,36;"Ideal";"F";"IF";61,4;55,9;1138;4,58;4,62;2,82
40439;0,52;"Good";"D";"SI2";61,8;58;1138;5,17;5,21;3,21
40441;0,5;"Good";"G";"SI1";60,2;64;1138;5,11;5,04;3,05
40442;0,52;"Premium";"H";"SI1";61,6;57;1138;5,2;5,15;3,19
40443;0,4;"Good";"E";"VS1";63,8;57;1138;4,72;4,69;3
40447;0,4;"Very Good";"H";"VVS1";62,3;55;1139;4,73;4,77;2,95
40449;0,46;"Premium";"F";"VS1";63;57;1139;4,93;4,79;3,06
40451;0,51;"Very Good";"I";"VS2";63,3;56;1140;5,02;5,06;3,19
40452;0,76;"Fair";"H";"I1";64,5;57;1140;5,79;5,76;3,73
40453;0,31;"Ideal";"F";"VVS1";60,7;57;1140;4,41;4,39;2,67
40455;0,32;"Ideal";"E";"VVS1";61,5;56;1140;4,43;4,45;2,73
40456;0,5;"Ideal";"H";"SI1";62,2;57;1140;5,07;5,09;3,16
40458;0,5;"Ideal";"H";"SI1";62,1;58;1140;5,04;5,07;3,14
40459;0,5;"Ideal";"H";"SI1";62,5;57;1140;5,06;5,08;3,17
40460;0,5;"Ideal";"H";"SI1";62;56;1140;5,08;5,11;3,16
40462;0,38;"Ideal";"D";"VS1";62,5;56;1140;4,67;4,64;2,91
40463;0,32;"Ideal";"D";"VVS1";61,8;56;1140;4,41;4,39;2,72
40464;0,32;"Ideal";"D";"VVS1";61,5;57;1140;4,45;4,43;2,73
40465;0,32;"Ideal";"D";"VVS1";61,8;56;1140;4,41;4,39;2,72
40470;0,38;"Ideal";"D";"VS1";62;55;1140;4,68;4,64;2,89
40471;0,38;"Ideal";"G";"VVS1";61,6;57;1140;4,73;4,65;2,89
40472;0,38;"Premium";"D";"VS1";61,9;60;1140;4,66;4,62;2,87
40473;0,38;"Premium";"D";"VS1";62,4;59;1140;4,63;4,6;2,88
40474;0,64;"Good";"F";"I1";57,3;64;1140;5,75;5,69;3,28
40475;0,38;"Premium";"D";"VS1";61,2;58;1140;4,68;4,63;2,85
40476;0,52;"Premium";"I";"VS1";59,6;60;1141;5,17;5,14;3,07
40480;0,53;"Good";"E";"SI2";63,2;54;1141;5,16;5,19;3,27
40481;0,55;"Very Good";"G";"SI1";60,7;56;1141;5,32;5,38;3,25
40482;0,33;"Ideal";"F";"VVS1";61,8;55;1141;4,44;4,46;2,75
40485;0,5;"Good";"D";"SI2";57,1;63;1141;5,23;5,27;3
40486;0,5;"Premium";"H";"SI1";60,2;61;1141;5,16;5,14;3,1
40487;0,5;"Fair";"E";"SI2";65,2;57;1141;4,96;4,91;3,22
40488;0,4;"Very Good";"E";"VVS1";63,8;56;1142;4,68;4,72;3
40489;0,42;"Ideal";"F";"VVS2";62,1;55;1142;4,79;4,81;2,98
40490;0,42;"Premium";"F";"VVS2";59,6;59;1142;4,83;4,86;2,89
40491;0,42;"Ideal";"F";"VVS2";61,1;57;1142;4,82;4,84;2,95
40492;0,42;"Ideal";"F";"VVS2";60,6;57;1142;4,82;4,85;2,93
40493;0,42;"Premium";"F";"VVS2";61,7;59;1142;4,78;4,82;2,96
40494;0,42;"Ideal";"F";"VVS2";61,3;57;1142;4,8;4,82;2,95
40495;0,42;"Premium";"F";"VVS2";60,3;59;1142;4,83;4,86;2,92
40497;0,42;"Ideal";"F";"VVS2";61,7;57;1142;4,78;4,81;2,96
40498;0,42;"Ideal";"F";"VVS2";62,2;56;1142;4,79;4,82;2,99
40501;0,37;"Premium";"D";"VVS1";61,4;58;1142;4,65;4,63;2,85
40502;0,42;"Ideal";"H";"VVS1";62,4;55;1142;4,8;4,79;2,99
40503;0,43;"Very Good";"G";"VVS1";60,7;57;1143;4,87;4,89;2,96
40504;0,41;"Very Good";"F";"VVS1";63,3;55;1143;4,7;4,74;2,99
40505;0,47;"Premium";"H";"VS1";61,8;58;1143;4,94;4,99;3,07
40506;0,44;"Ideal";"G";"VVS1";61,3;55;1143;4,92;4,94;3,02
40507;0,61;"Ideal";"J";"SI1";62;55;1143;5,45;5,48;3,39
40509;0,56;"Very Good";"H";"SI2";59,5;57;1144;5,4;5,43;3,22
40510;0,41;"Ideal";"E";"VS1";61,2;56;1144;4,82;4,89;2,97
40511;0,45;"Good";"F";"VS1";58,6;62,2;1144;5;5,05;2,95
40512;0,45;"Good";"F";"VS1";57,6;62,5;1144;5,05;5,09;2,91
40514;0,4;"Good";"F";"VVS1";63,3;57;1145;4,68;4,7;2,97
40516;0,4;"Ideal";"E";"VVS2";61,6;56;1145;4,74;4,77;2,93
40518;0,48;"Ideal";"G";"SI1";61,6;55;1145;5,06;5,1;3,13
40519;0,37;"Ideal";"D";"VVS2";61,6;56;1145;4,65;4,61;2,85
40520;0,37;"Premium";"D";"VVS2";61;60;1145;4,64;4,61;2,82
40521;0,52;"Very Good";"E";"SI2";61,1;57;1146;5,2;5,24;3,19
40525;0,5;"Very Good";"F";"SI2";62,4;56;1147;5,08;5,12;3,18
40530;0,54;"Ideal";"H";"SI1";62,5;56;1147;5,2;5,23;3,26
40532;0,72;"Fair";"G";"I1";65,1;57;1147;5,65;5,55;3,65
40533;0,5;"Very Good";"H";"SI1";60;55;1148;5,2;5,23;3,13
40534;0,38;"Premium";"G";"IF";62,5;60;1148;4,61;4,64;2,89
40535;0,43;"Ideal";"F";"VVS2";61,5;55;1148;4,85;4,88;2,99
40536;0,39;"Ideal";"F";"VVS1";61,7;57;1148;4,68;4,71;2,89
40538;0,34;"Ideal";"F";"IF";60,7;57;1148;4,53;4,5;2,74
40541;0,36;"Ideal";"G";"IF";61,6;55;1148;4,59;4,57;2,82
40543;0,35;"Premium";"E";"IF";59;61;1148;4,64;4,62;2,73
40544;0,61;"Very Good";"J";"SI1";60,8;58;1149;5,46;5,49;3,33
40545;0,55;"Very Good";"I";"SI1";63,6;57;1149;5,15;5,19;3,29
40547;0,42;"Ideal";"G";"VVS1";61,9;56;1150;4,8;4,85;2,98
40548;0,52;"Ideal";"G";"SI2";61,3;56;1150;5,19;5,22;3,19
40549;0,41;"Good";"F";"VVS2";59,2;63;1150;4,82;4,87;2,87
40550;0,4;"Ideal";"E";"VS2";61,4;57;1150;4,78;4,75;2,92
40551;0,57;"Very Good";"I";"SI1";61,1;61;1151;5,34;5,37;3,27
40552;0,41;"Ideal";"D";"VS1";61,3;54;1151;4,8;4,83;2,95
40553;0,41;"Ideal";"F";"IF";62,2;54;1151;4,76;4,79;2,97
40554;0,41;"Very Good";"D";"VS1";62,9;57;1151;4,73;4,75;2,98
40556;0,41;"Ideal";"D";"VS1";61;57;1151;4,78;4,82;2,93
40557;0,41;"Ideal";"D";"VS1";61,8;57;1151;4,75;4,8;2,95
40558;0,41;"Ideal";"G";"VVS1";62;56;1151;4,78;4,8;2,97
40559;0,41;"Very Good";"G";"VVS1";60;59;1151;4,83;4,84;2,9
40560;0,41;"Very Good";"G";"VVS1";60,3;60;1151;4,74;4,78;2,87
40561;0,41;"Very Good";"D";"VS1";62,8;57;1151;4,73;4,76;2,98
40562;0,41;"Ideal";"G";"VVS1";61,8;55;1151;4,76;4,78;2,95
40564;0,41;"Ideal";"D";"VS1";62,1;56;1151;4,77;4,8;2,97
40565;0,41;"Ideal";"G";"VVS1";62,1;55;1151;4,74;4,79;2,96
40566;0,41;"Premium";"G";"VVS1";59,9;59;1151;4,79;4,83;2,88
40568;0,57;"Ideal";"H";"SI2";61,5;55;1151;5,35;5,38;3,3
40569;0,43;"Ideal";"H";"IF";61,9;55;1151;4,87;4,89;3,02
40570;0,52;"Ideal";"G";"SI2";63;55;1151;5,14;5,12;3,23
40571;0,52;"Very Good";"G";"SI2";63,1;56;1151;5,12;5,08;3,22
40572;0,4;"Ideal";"D";"VVS2";61,4;56;1152;4,8;4,75;2,93
40574;0,53;"Very Good";"H";"SI1";61,7;60;1152;5,17;5,21;3,2
40575;0,48;"Premium";"E";"SI1";60,4;62;1152;5,07;5,03;3,05
40578;0,5;"Very Good";"G";"SI1";62,4;52;1153;5,1;5,15;3,2
40579;0,5;"Very Good";"G";"SI1";62,3;58;1153;5,06;5,08;3,16
40580;0,54;"Ideal";"G";"SI2";60,4;59;1153;5,24;5,29;3,18
40581;0,5;"Ideal";"G";"SI1";62,1;57;1153;5,05;5,09;3,15
40583;0,41;"Premium";"E";"VS1";60,7;58;1153;4,83;4,79;2,92
40584;0,41;"Premium";"E";"VS1";59,8;61;1153;4,85;4,79;2,88
40585;0,41;"Premium";"E";"VS1";60;58;1153;4,83;4,8;2,89
40586;0,41;"Premium";"E";"VS1";60,1;58;1153;4,84;4,81;2,9
40588;0,41;"Ideal";"E";"VS1";61,4;57;1153;4,82;4,79;2,95
40590;0,41;"Premium";"E";"VS1";61,9;59;1153;4,8;4,77;2,96
40591;0,29;"Ideal";"F";"SI2";60,6;59;496;4,31;4,37;2,63
40592;0,3;"Fair";"F";"SI1";63,1;58;496;4,3;4,22;2,69
40595;0,28;"Ideal";"H";"VS1";62;55;497;4,21;4,24;2,62
40597;0,37;"Ideal";"J";"SI1";60,5;57;497;4,63;4,66;2,81
40598;0,34;"Fair";"J";"SI1";64,5;57;497;4,38;4,36;2,82
40599;0,3;"Premium";"G";"SI1";62,5;61;497;4,29;4,26;2,67
40601;0,32;"Very Good";"F";"SI1";60,7;62;497;4,4;4,43;2,68
40605;0,24;"Ideal";"G";"VVS2";61,2;56;498;3,99;4,02;2,45
40606;0,29;"Ideal";"H";"VS2";62,8;55;498;4,24;4,27;2,67
40607;0,23;"Ideal";"F";"VS2";60,9;57;498;3,96;3,99;2,42
40611;0,31;"Ideal";"I";"SI1";62,1;53;498;4,34;4,36;2,7
40614;0,25;"Good";"E";"VVS1";61,4;62;498;4,03;4,05;2,48
40615;0,23;"Good";"E";"VVS1";56,3;62;498;4,1;4,11;2,31
40616;0,33;"Very Good";"J";"VVS2";62,1;56;499;4,44;4,45;2,76
40617;0,24;"Very Good";"D";"VVS2";60,1;57;499;4,03;4,09;2,44
40619;0,26;"Very Good";"F";"VS1";61,9;57;499;4,11;4,14;2,55
40620;0,26;"Very Good";"F";"VS1";60,4;56;499;4,14;4,16;2,51
40621;0,41;"Ideal";"E";"VS1";62,1;55;1153;4,8;4,77;2,97
40622;0,41;"Premium";"E";"VS1";60,8;59;1153;4,82;4,76;2,91
40623;0,41;"Ideal";"E";"VS1";62;54;1153;4,79;4,76;2,96
40624;0,41;"Ideal";"E";"VS1";61,7;57;1153;4,8;4,76;2,95
40626;0,41;"Ideal";"E";"VS1";60,9;57;1153;4,79;4,76;2,91
40627;0,41;"Ideal";"E";"VS1";61,8;57;1153;4,79;4,76;2,95
40628;0,41;"Premium";"E";"VS1";61,2;58;1153;4,78;4,76;2,92
40629;0,41;"Premium";"E";"VS1";62,2;57;1153;4,78;4,74;2,96
40632;0,41;"Ideal";"E";"VS1";62,1;55;1153;4,78;4,75;2,96
40633;0,41;"Ideal";"E";"VS1";61,8;55;1153;4,8;4,75;2,95
40634;0,41;"Ideal";"E";"VS1";62;55;1153;4,77;4,74;2,95
40635;0,41;"Ideal";"E";"VS1";62,3;57;1153;4,77;4,74;2,96
40636;0,41;"Premium";"E";"VS1";62;60;1153;4,78;4,74;2,95
40638;0,41;"Premium";"E";"VS1";62;57;1153;4,77;4,74;2,95
40640;0,41;"Premium";"E";"VS1";61,8;58;1153;4,75;4,73;2,93
40641;0,41;"Ideal";"E";"VS1";62,7;57;1153;4,76;4,72;2,97
40642;0,41;"Ideal";"E";"VS1";62,7;55;1153;4,76;4,72;2,97
40643;0,41;"Premium";"E";"VS1";60,4;58;1153;4,82;4,78;2,9
40645;0,45;"Very Good";"G";"VS1";60;57,1;1154;4,99;5,03;3
40647;0,54;"Ideal";"F";"SI2";61,1;56;1154;5,22;5,26;3,2
40648;0,5;"Very Good";"E";"SI2";62,4;57;1154;5,03;5,07;3,15
40650;0,5;"Ideal";"E";"SI2";62,5;57;1154;5,04;5,07;3,16
40651;0,5;"Very Good";"E";"SI2";61,3;56;1154;5,08;5,13;3,13
40653;0,54;"Premium";"H";"SI1";61;58;1154;5,23;5,27;3,2
40654;0,54;"Ideal";"H";"SI1";61;56;1154;5,24;5,28;3,21
40656;0,5;"Very Good";"E";"SI2";61,4;58;1154;5,09;5,11;3,13
40659;0,5;"Premium";"E";"SI2";59,5;59;1154;5,16;5,19;3,08
40660;0,38;"Ideal";"E";"VVS1";61,5;56;1154;4,67;4,7;2,88
40662;0,41;"Ideal";"E";"VS1";60,8;56;1154;4,84;4,8;2,93
40663;0,5;"Ideal";"H";"SI1";62,2;53;1154;5,06;5,14;3,17
40664;0,51;"Ideal";"H";"SI1";59,8;57;1154;5,22;5,25;3,13
40665;0,39;"Ideal";"G";"IF";61,7;55;1154;4,68;4,72;2,9
40667;0,31;"Ideal";"F";"IF";60,2;57;1155;4,38;4,44;2,65
40669;0,44;"Premium";"G";"VVS2";60,9;57;1155;4,93;4,89;2,99
40671;0,44;"Premium";"F";"VS1";61,9;59;1155;4,88;4,84;3,01
40672;0,44;"Premium";"F";"VS1";61,2;61;1155;4,88;4,83;2,97
40673;0,44;"Ideal";"E";"VS1";61,5;56;1155;4,92;4,9;3,02
40675;0,5;"Premium";"E";"SI1";61,4;58;1155;5,17;5,09;3,15
40676;0,5;"Premium";"E";"SI1";62,3;60;1155;5,16;5,08;3,19
40677;0,5;"Good";"E";"SI1";64;56;1155;5,03;4,97;3,2
40678;0,5;"Good";"E";"SI1";64,2;59;1155;5,03;4,97;3,21
40679;0,4;"Premium";"G";"VVS1";60,3;58;1155;4,83;4,79;2,9
40680;0,5;"Premium";"E";"SI1";62,4;58;1155;5,06;5,01;3,14
40681;0,44;"Ideal";"D";"VS2";60,4;56;1155;4,95;4,91;2,98
40685;0,5;"Good";"E";"SI1";63,7;59;1155;5,07;5,01;3,21
40687;0,46;"Premium";"E";"VS2";61,3;57;1156;5,02;4,99;3,07
40688;0,5;"Fair";"F";"SI2";61,1;67;1156;5,07;5,04;3,09
40690;0,58;"Fair";"D";"SI2";65,1;58;1156;5,25;5,22;3,41
40691;0,38;"Very Good";"E";"VVS2";59,7;63;1157;4,71;4,73;2,82
40692;0,5;"Good";"D";"SI2";63,4;59;1157;5;5,03;3,18
40694;0,41;"Ideal";"F";"VVS1";62,3;56;1157;4,77;4,79;2,98
40695;0,46;"Good";"F";"VS1";56,5;61;1157;5,11;5,05;2,87
40696;0,4;"Ideal";"E";"VVS2";61,5;56;1158;4,74;4,79;2,93
40698;0,4;"Ideal";"E";"VVS2";62,2;56;1158;4,71;4,78;2,95
40699;0,4;"Ideal";"E";"VVS2";61,7;56;1158;4,73;4,77;2,93
40700;0,4;"Ideal";"E";"VVS2";61,7;55;1158;4,74;4,76;2,93
40701;0,4;"Ideal";"E";"VVS2";62,1;55;1158;4,74;4,76;2,95
40702;0,44;"Very Good";"E";"VS1";60,7;58;1158;4,88;4,91;2,97
40704;0,4;"Ideal";"E";"VVS2";62,1;56;1158;4,7;4,73;2,93
40705;0,4;"Ideal";"E";"VVS2";61,8;55;1158;4,74;4,78;2,94
40706;0,58;"Ideal";"I";"SI2";61,3;56;1158;5,38;5,45;3,32
40708;0,7;"Fair";"F";"I1";65,9;57;1158;5,64;5,5;3,67
40709;0,73;"Fair";"F";"I1";66,9;54;1158;5,62;5,54;3,74
40710;0,43;"Premium";"D";"VVS2";59,5;59;1159;4,95;4,97;2,95
40712;0,62;"Premium";"H";"SI2";61;62;1159;5,47;5,42;3,32
40714;0,41;"Very Good";"D";"VVS2";62,5;54;1160;4,79;4,81;3
40715;0,41;"Very Good";"E";"VS1";63,4;55;1160;4,7;4,73;2,99
40716;0,59;"Very Good";"H";"SI2";60,3;56;1160;5,43;5,48;3,29
40717;0,53;"Very Good";"E";"SI2";58,3;62;1160;5,3;5,36;3,11
40720;0,38;"Ideal";"F";"VVS1";61,1;57;1160;4,71;4,69;2,87
40721;0,38;"Ideal";"F";"VVS1";60,9;57;1160;4,73;4,69;2,87
40722;0,38;"Ideal";"E";"VVS1";62,4;54;1160;4,64;4,66;2,9
40724;0,41;"Very Good";"F";"VVS1";62,3;54;1161;4,75;4,79;2,97
40725;0,53;"Very Good";"G";"SI1";63,4;54;1161;5,09;5,13;3,24
40728;0,62;"Ideal";"I";"SI2";62,5;55;1161;5,45;5,49;3,42
40729;0,51;"Ideal";"H";"SI1";62,1;54;1161;5,13;5,15;3,19
40731;0,35;"Very Good";"D";"VVS2";60;56;1162;4,61;4,63;2,77
40732;0,37;"Ideal";"E";"VVS2";61,6;55;1162;4,62;4,63;2,85
40733;0,35;"Ideal";"D";"VVS2";60,8;56;1162;4,58;4,6;2,79
40734;0,54;"Ideal";"F";"SI2";61,2;56;1162;5,27;5,28;3,23
40735;0,46;"Very Good";"I";"VVS1";62,9;57;1163;4,91;4,95;3,1
40739;0,54;"Ideal";"E";"SI2";62,1;56;1163;5,18;5,22;3,23
40740;0,54;"Good";"E";"SI2";63,4;56;1163;5,14;5,18;3,27
40742;0,54;"Very Good";"E";"SI2";61,9;58;1163;5,19;5,24;3,23
40743;0,36;"Ideal";"G";"VVS1";61,7;55;1163;4,58;4,6;2,83
40745;0,51;"Ideal";"H";"VS2";61,6;55;1163;5,13;5,16;3,17
40746;0,41;"Ideal";"H";"VS2";60,7;55;1163;4,83;4,86;2,94
40747;0,41;"Ideal";"H";"VS2";61,7;56;1163;4,77;4,79;2,95
40748;0,47;"Ideal";"G";"SI1";60,8;56;1163;5;5,03;3,05
40749;0,36;"Ideal";"H";"IF";61,3;57;1163;4,59;4,61;2,82
40751;0,4;"Ideal";"F";"VVS2";61,7;56;1163;4,74;4,72;2,92
40752;0,4;"Ideal";"F";"VVS2";62,4;56;1163;4,74;4,72;2,95
40753;0,4;"Premium";"F";"VVS2";60,8;59;1163;4,76;4,72;2,88
40754;0,4;"Premium";"F";"VVS2";60,8;59;1163;4,73;4,71;2,87
40755;0,4;"Premium";"F";"VVS2";62,2;59;1163;4,7;4,65;2,91
40756;0,4;"Ideal";"F";"VVS2";62,8;57;1163;4,73;4,66;2,95
40757;0,4;"Ideal";"F";"VVS2";62,4;57;1163;4,73;4,69;2,94
40759;0,4;"Premium";"F";"VVS2";60,7;58;1163;4,75;4,7;2,87
40760;0,51;"Premium";"H";"SI1";60;61;1163;5,2;5,17;3,11
40761;0,4;"Very Good";"E";"VVS1";63,4;57;1164;4,64;4,66;2,95
40762;0,42;"Good";"F";"VVS1";61,2;64;1164;4,75;4,8;2,92
40763;0,46;"Very Good";"I";"VVS1";63,5;57;1164;4,91;4,85;3,1
40764;0,55;"Ideal";"J";"VS2";62,6;57;1165;5,21;5,17;3,25
40765;0,41;"Very Good";"H";"VVS1";62;56;1166;4,77;4,81;2,97
40766;0,62;"Premium";"J";"VS2";61,2;59;1166;5,42;5,52;3,35
40768;0,4;"Ideal";"E";"VVS2";62,4;59;1166;4,7;4,73;2,94
40769;0,5;"Ideal";"J";"VS2";62;56;1166;5,08;5,12;3,16
40772;0,46;"Fair";"D";"VS1";67,3;61;1166;4,81;4,71;3,21
40773;0,72;"Good";"F";"I1";63,6;58;1166;5,72;5,62;3,6
40774;0,39;"Premium";"D";"VVS1";63;60;1167;4,63;4,61;2,91
40775;0,42;"Very Good";"E";"VVS2";62,1;56;1167;4,79;4,82;2,98
40776;0,42;"Very Good";"E";"VVS2";59,8;56;1167;4,9;4,92;2,94
40777;0,53;"Very Good";"E";"SI2";63,1;58;1167;5,15;5,18;3,26
40778;0,5;"Very Good";"D";"SI2";61,9;56;1167;5,09;5,14;3,16
40780;0,35;"Ideal";"D";"VVS1";61,5;57;1167;4,52;4,55;2,79
40782;0,43;"Good";"F";"VS1";61,4;61,1;1167;4,85;4,87;2,98
40783;0,4;"Very Good";"D";"VVS2";62,6;55;1168;4,7;4,72;2,95
40784;0,61;"Good";"E";"I1";63,4;57,1;1168;5,37;5,43;3,42
40787;0,4;"Ideal";"F";"VVS1";62,3;54;1168;4,75;4,78;2,97
40788;0,4;"Ideal";"F";"VVS1";61,9;55;1168;4,75;4,78;2,95
40789;0,4;"Ideal";"F";"VVS1";61,7;55;1168;4,77;4,79;2,95
40790;0,31;"Ideal";"F";"IF";61,4;56;1168;4,37;4,42;2,7
40792;0,31;"Ideal";"F";"IF";61,2;57;1168;4,35;4,38;2,67
40793;0,31;"Ideal";"F";"IF";61,4;56;1168;4,4;4,43;2,71
40794;0,46;"Good";"F";"VS1";59,9;61,9;1168;5,02;5,06;3,01
40795;0,46;"Good";"F";"VS1";61,6;62,2;1168;4,84;5;3,04
40796;0,41;"Very Good";"F";"VVS1";63,7;54;1169;4,71;4,74;3,01
