in-store,age,items,amount,region
0,47,7,1692.30,4
0,58,4,2080.50,4
1,27,1,1683.10,4
1,31,6,66.22,4
0,18,4,187.30,4
0,47,1,231.03,4
1,32,5,786.35,4
1,44,5,1679.10,4
1,23,6,1836.90,4
1,28,6,514.69,4
1,45,7,1854.70,4
1,20,2,479.95,4
1,28,5,551.00,4
1,51,5,1998.40,4
0,50,4,1856.30,4
1,55,3,1827.30,4
0,61,6,560.41,4
1,46,2,475.75,4
1,40,2,1260.70,4
0,55,5,2048.70,4
1,45,5,1685.50,4
1,38,7,1910.20,4
0,59,3,2892.50,4
1,46,3,1074.90,4
1,42,4,906.86,4
1,50,6,279.82,4
0,49,4,1465.50,4
1,38,5,1045.30,4
0,18,8,1837.70,4
1,35,3,1785.40,4
0,32,4,2415.80,4
0,54,5,945.24,4
0,47,3,2101.50,4
0,28,5,2117.60,4
1,44,5,1424.30,4
1,36,8,1421.60,4
0,38,5,1441.20,4
1,28,6,1021.00,4
1,41,7,1967.90,4
0,51,8,2573.50,4
0,41,2,692.66,4
1,36,2,234.72,4
1,40,3,905.24,4
0,32,1,435.57,4
0,49,4,249.90,4
1,53,4,1510.50,4
0,24,8,1888.90,4
0,29,5,684.34,4
0,40,8,1474.40,4
0,40,8,1384.20,4
1,55,5,1703.20,4
0,19,4,1124.70,4
1,32,1,1359.50,4
0,33,4,1809.80,4
1,39,2,1429.80,4
0,19,8,1909.50,4
1,50,2,277.90,4
0,50,8,213.10,4
0,63,2,2932.10,4
1,31,6,1924.90,4
0,26,5,1943.20,4
1,22,2,987.93,4
0,56,4,1858.40,4
1,47,1,216.74,4
0,26,3,2087.30,4
1,21,7,205.19,4
1,53,6,53.85,4
1,33,2,1533.60,4
1,37,3,950.38,4
0,31,5,2116.00,4
0,37,2,2008.20,4
1,43,5,1437.10,4
1,25,8,889.99,4
1,31,2,1884.10,4
1,47,5,1285.40,4
0,19,1,2842.80,4
0,37,7,2154.00,4
0,51,5,2215.90,4
1,39,6,1410.30,4
0,45,2,754.70,4
0,62,5,2742.10,4
0,21,2,1457.90,4
0,34,2,1113.70,4
1,46,7,1961.60,4
0,31,4,1026.60,4
0,30,7,2122.20,4
0,52,6,1283.60,4
0,40,3,2694.20,4
1,21,3,224.64,4
0,51,5,375.26,4
0,50,2,1195.20,4
0,40,7,1378.60,4
1,39,2,803.76,4
0,28,4,2001.60,4
1,27,3,1171.60,4
1,31,6,674.92,4
1,34,6,326.80,4
0,46,5,2249.60,4
1,36,3,1914.00,4
0,36,2,497.10,4
1,52,2,841.55,4
0,43,7,1088.40,4
1,40,4,703.36,4
1,34,2,795.33,4
1,36,1,1787.10,4
1,26,3,1845.60,4
1,38,4,721.83,4
0,56,6,1446.70,4
1,40,1,1935.60,4
1,48,1,566.03,4
1,33,6,1716.50,4
1,28,8,1315.30,4
0,30,2,2735.70,4
0,38,2,1862.40,4
1,20,7,1736.50,4
1,45,6,1119.00,4
1,28,2,1728.80,4
0,51,2,1247.20,4
0,56,2,2022.40,4
0,52,1,1522.20,4
0,49,7,112.92,4
0,42,8,2805.20,4
0,40,3,2386.30,4
0,31,4,1131.80,4
0,33,7,783.71,4
0,44,3,2555.30,4
1,25,2,909.42,4
0,32,6,1402.80,4
1,37,5,1259.70,4
0,40,3,1351.20,4
1,32,6,561.76,4
1,42,5,952.24,4
0,39,5,1064.80,4
0,32,5,2466.90,4
0,50,2,573.47,4
0,60,7,1024.50,4
1,32,4,1543.90,4
0,32,5,1295.70,4
1,34,4,370.14,4
0,33,5,726.78,4
1,29,7,411.64,4
1,39,2,584.74,4
1,51,1,1862.40,4
0,42,3,329.21,4
0,43,7,1543.10,4
1,30,1,1634.20,4
0,61,5,2342.20,4
0,30,4,396.52,4
0,58,5,2556.80,4
0,30,8,355.57,4
1,38,8,1373.40,4
1,35,7,163.37,4
0,21,6,770.26,4
0,21,3,1793.30,4
1,23,3,451.88,4
0,35,6,1452.20,4
0,45,3,2706.00,4
1,39,2,1340.20,4
1,23,3,1273.70,4
0,30,3,1861.30,4
0,31,6,267.00,4
1,34,7,1168.10,4
1,53,6,1405.20,4
1,27,4,777.84,4
1,48,2,523.82,4
0,42,2,1773.50,4
1,54,3,1580.20,4
1,21,4,711.07,4
1,26,4,1996.70,4
0,24,4,2758.40,4
1,43,3,1918.30,4
0,35,6,477.96,4
1,45,3,1336.00,4
0,45,3,2218.80,4
1,37,2,202.53,4
0,38,2,657.69,4
1,54,6,80.85,4
1,40,4,587.02,4
0,36,3,374.67,4
0,62,6,1706.60,4
0,40,4,782.13,4
1,45,3,1482.60,4
0,36,6,2885.90,4
1,30,7,223.95,4
1,40,5,1008.00,4
0,38,3,545.58,4
0,53,5,1074.00,4
1,42,2,1659.90,4
0,62,2,137.46,4
1,21,6,93.73,4
0,28,1,1821.40,4
1,45,6,845.85,4
1,35,5,429.07,4
0,61,5,1440.30,4
1,42,4,403.03,4
0,38,7,715.65,4
1,34,6,1591.60,4
0,30,4,510.45,4
1,25,3,878.64,4
1,30,8,1354.40,4
1,19,2,1983.30,4
1,40,6,615.12,4
1,35,3,1030.40,4
1,51,2,750.05,4
0,35,7,2178.90,4
1,44,5,1164.40,4
1,51,4,1389.10,4
0,41,7,1500.90,4
0,62,3,910.75,4
0,42,6,249.61,4
0,19,7,456.01,4
0,60,1,356.28,4
1,29,7,939.57,4
1,47,3,682.49,4
1,45,6,913.24,4
1,48,6,1680.90,4
1,25,7,1212.20,4
1,54,3,1029.00,4
0,23,5,1896.70,4
0,32,4,1380.40,4
1,55,4,1118.00,4
1,21,1,665.54,4
1,47,7,1719.60,4
1,27,2,1219.10,4
1,30,6,1087.50,4
1,43,3,396.83,4
0,61,6,2818.50,4
0,21,3,1704.80,4
1,41,5,1646.90,4
0,19,3,375.24,4
1,46,3,1549.20,4
1,28,3,1181.80,4
1,53,2,765.94,4
0,43,3,650.78,4
1,53,2,1896.60,4
1,21,6,1693.60,4
1,54,8,264.84,4
0,39,4,2757.50,4
1,44,8,1371.90,4
1,38,6,1473.10,4
1,32,7,686.12,4
0,56,2,106.07,4
1,27,1,1077.00,4
1,20,4,280.03,4
1,39,7,695.01,4
1,37,1,321.16,4
0,27,7,366.97,4
0,39,6,2371.80,4
0,39,3,532.99,4
0,50,2,1864.20,4
1,31,7,1863.10,4
1,37,3,971.18,4
1,52,4,1747.90,4
0,40,1,1068.40,4
1,37,6,869.37,4
0,21,6,2886.50,4
0,30,7,617.79,4
0,52,4,644.64,4
1,29,7,1359.80,4
0,60,5,1142.30,4
0,38,5,420.65,4
1,33,2,277.75,4
1,35,6,865.80,4
1,32,6,588.05,4
0,32,2,301.31,4
0,24,3,2429.60,4
0,26,3,1971.10,4
0,20,2,1982.30,4
1,45,6,1707.30,4
1,26,6,191.74,4
0,21,6,2785.80,4
0,27,5,2576.30,4
1,49,5,1559.70,4
1,21,4,1049.20,4
1,33,4,68.04,4
0,58,1,2481.50,4
0,61,5,1714.10,4
1,39,2,1827.00,4
0,19,6,2754.10,4
1,34,7,786.20,4
1,33,2,284.45,4
1,28,2,1989.60,4
0,34,5,1758.20,4
1,28,3,255.17,4
0,37,2,1650.80,4
1,30,8,163.57,4
1,32,8,1699.20,4
1,44,5,1937.20,4
0,58,2,2688.50,4
1,44,6,1121.10,4
1,29,5,651.87,4
0,31,5,2367.80,4
0,27,2,164.57,4
1,54,3,1456.70,4
1,29,8,238.17,4
0,21,4,2164.10,4
0,54,8,2863.70,4
0,62,2,171.98,4
0,28,4,1788.60,4
1,23,4,1478.30,4
1,31,7,1645.90,4
0,22,5,165.21,4
0,19,1,605.28,4
1,48,6,516.27,4
1,28,1,213.16,4
1,54,6,332.08,4
0,42,4,1074.40,4
0,59,5,2456.70,4
0,27,4,2221.50,4
1,50,8,1735.30,4
0,39,6,1324.00,4
0,41,2,1408.70,4
1,20,5,484.98,4
1,30,4,329.60,4
0,62,4,2790.00,4
1,51,1,1125.90,4
0,38,3,2216.80,4
1,55,3,891.03,4
0,25,4,2747.70,4
0,23,3,316.80,4
1,51,3,1424.20,4
0,31,7,2557.50,4
1,46,3,1188.50,4
1,44,4,717.92,4
1,24,3,1689.40,4
0,39,3,660.40,4
1,30,5,1960.90,4
1,23,3,212.69,4
1,22,2,337.86,4
1,22,5,496.97,4
0,60,6,2632.40,4
0,59,4,2323.00,4
1,40,2,220.06,4
1,23,8,1044.60,4
0,42,2,632.54,4
1,31,8,1865.50,4
1,50,2,1077.00,4
1,22,7,474.30,4
0,28,7,1122.70,4
0,42,7,1923.00,4
0,62,3,142.27,4
0,50,4,2764.40,4
1,35,6,1060.20,4
1,54,5,1215.00,4
1,50,3,1696.30,4
0,38,6,1796.80,4
1,25,3,878.34,4
0,36,2,304.79,4
1,34,2,1127.70,4
0,51,2,941.20,4
0,40,3,1458.00,4
0,20,6,1750.10,4
0,54,5,1525.70,4
1,28,4,414.52,4
1,20,7,983.62,4
0,21,3,1419.70,4
1,46,5,668.30,4
1,44,2,983.39,4
0,47,1,1241.60,4
0,27,6,1449.20,4
0,57,6,1230.20,4
0,61,7,1214.30,4
1,45,6,100.92,4
0,31,4,320.93,4
0,51,5,568.18,4
0,52,5,2380.10,4
0,22,5,2379.40,4
1,54,4,120.17,4
1,29,6,1272.20,4
0,46,5,246.63,4
1,27,6,731.61,4
1,33,6,1935.40,4
1,28,7,858.52,4
0,50,3,960.73,4
0,52,6,1024.00,4
1,29,2,1892.20,4
1,41,7,622.91,4
1,31,3,1926.40,4
0,34,3,140.37,4
1,33,3,1460.20,4
0,48,6,1642.80,4
0,21,2,1954.30,4
1,26,6,888.42,4
0,50,6,2322.10,4
1,44,7,1423.30,4
0,55,4,2954.50,4
1,35,3,791.14,4
1,22,4,1535.20,4
1,38,8,771.87,4
1,53,8,514.19,4
1,23,7,154.43,4
1,40,3,1004.90,4
0,44,6,2423.80,4
0,48,4,1963.80,4
1,45,2,653.42,4
0,57,6,1266.80,4
0,24,8,2099.80,4
0,47,5,329.58,4
1,42,5,1505.30,4
0,57,2,1714.30,4
0,33,7,407.53,4
0,42,8,2687.70,4
1,33,6,648.67,4
0,60,6,176.92,4
1,53,2,1404.80,4
1,21,1,1298.10,4
1,22,8,1246.10,4
1,35,7,1040.80,4
0,50,2,2780.20,4
1,54,7,712.33,4
0,38,1,1009.00,4
0,42,2,1839.70,4
1,28,3,1460.80,4
1,24,5,867.60,4
0,28,4,1743.70,4
1,34,7,960.17,4
1,25,7,1538.20,4
0,23,8,1853.30,4
0,26,2,962.47,4
1,27,3,154.55,4
0,24,4,2484.40,4
0,46,2,1731.80,4
1,21,6,914.50,4
1,54,8,1236.00,4
1,30,6,187.94,4
1,42,1,192.60,4
1,34,6,1233.40,4
0,26,7,444.24,4
0,40,5,817.89,4
1,19,5,101.66,4
0,41,6,2536.30,4
0,59,7,1089.20,4
0,38,5,2301.00,4
1,50,5,578.76,4
1,40,7,1439.00,4
1,26,5,419.20,4
1,27,5,1779.10,4
1,36,2,299.30,4
1,36,5,1162.90,4
0,56,6,2380.40,4
1,27,3,1003.70,4
1,30,3,325.92,4
1,53,8,1585.70,4
0,54,4,2715.00,4
1,31,1,1959.60,4
0,58,6,1882.40,4
0,49,1,152.15,4
0,46,6,2784.30,4
1,49,6,1803.60,4
0,35,7,1227.50,4
0,28,7,2150.20,4
0,39,7,1645.20,4
1,25,7,1075.60,4
0,55,6,1918.80,4
1,35,6,761.06,4
1,51,6,574.18,4
0,35,8,2265.60,4
0,46,5,570.96,4
0,52,3,1228.30,4
1,43,8,1037.90,4
1,45,2,809.14,4
0,36,6,2697.00,4
1,53,8,247.84,4
0,34,1,1723.50,4
0,21,4,392.51,4
1,50,4,1889.40,4
0,61,6,1683.50,4
1,24,7,1528.70,4
0,26,2,1726.30,4
1,49,6,754.35,4
0,38,5,2105.70,4
0,57,3,2115.30,4
1,36,8,959.46,4
0,24,2,2796.40,4
0,55,7,439.11,4
1,23,2,1542.90,4
1,38,7,1927.20,4
1,45,1,1764.60,4
1,51,4,586.18,4
1,32,5,123.42,4
0,59,4,2726.60,4
0,47,5,1963.90,4
1,45,3,1476.50,4
1,42,3,420.50,4
0,25,7,2039.90,4
0,58,4,2912.70,4
1,48,4,1720.50,4
1,51,1,291.01,4
1,22,3,424.47,4
1,32,3,668.89,4
0,39,3,531.63,4
0,52,1,1400.80,4
1,30,7,1614.60,4
0,28,3,845.38,4
0,59,2,2498.80,4
0,41,3,2629.20,4
0,19,4,838.67,4
1,46,6,374.27,4
1,54,3,347.83,4
0,32,4,2151.10,4
0,61,5,1304.20,4
1,47,2,1708.70,4
0,31,6,1194.80,4
1,44,3,1510.20,4
1,48,8,460.03,4
1,43,1,349.23,4
1,28,6,1239.90,4
1,34,8,1388.00,4
0,38,5,1681.90,4
1,32,5,483.18,4
1,27,5,1697.80,4
0,46,1,1955.20,4
1,44,6,1171.80,4
0,27,6,1619.50,4
0,27,6,2284.20,4
0,44,5,1392.00,4
1,45,1,382.99,4
1,54,4,929.40,4
1,54,7,1529.60,4
0,24,3,889.20,4
1,25,7,1278.20,4
1,26,2,551.76,4
0,60,3,595.28,4
1,46,2,1606.50,4
0,36,2,2704.50,4
1,38,5,1710.00,4
0,46,1,1201.10,4
1,26,1,1527.30,4
1,29,5,541.12,4
1,22,3,678.43,4
1,21,3,135.06,4
1,26,7,1202.70,4
0,48,1,2755.70,4
1,50,3,649.71,4
1,45,6,1267.20,4
0,32,7,2102.00,4
1,43,3,1971.50,4
0,36,1,734.31,4
1,32,2,576.64,4
0,49,5,907.15,4
1,30,2,501.04,4
1,32,2,1308.70,4
0,60,5,2498.00,4
0,22,6,368.46,4
1,37,7,1513.50,4
1,38,6,1893.00,4
0,44,4,1188.80,4
1,42,8,1779.10,4
1,48,3,1352.50,4
1,30,6,773.30,4
0,52,4,1152.40,4
0,45,3,515.09,4
1,25,6,1517.80,4
0,62,2,848.91,4
0,29,5,2638.70,4
1,22,2,1688.50,4
1,49,3,1530.10,4
0,62,2,155.94,4
0,19,2,2644.30,4
1,51,4,51.69,4
0,59,4,797.34,4
1,34,8,782.33,4
1,37,1,1239.70,4
1,31,4,1785.60,4
0,56,3,2605.30,4
1,23,5,1909.50,4
1,46,2,1718.90,4
0,59,8,2042.10,4
0,47,1,1341.00,4
0,57,6,1688.60,4
0,46,1,2263.00,4
0,62,4,2434.50,4
1,24,3,493.13,4
0,58,2,1004.00,4
0,24,5,2702.90,4
0,20,7,371.07,4
0,19,5,2336.40,4
0,23,4,148.30,4
1,37,8,832.99,4
0,22,3,1390.40,4
1,28,3,638.97,4
1,21,2,334.22,4
1,48,5,1030.20,4
1,41,5,1788.60,4
0,44,4,1762.40,4
1,33,7,817.37,4
0,62,5,720.71,4
1,28,5,972.11,4
1,29,7,111.53,4
1,48,4,887.08,4
0,25,5,1843.00,4
0,55,3,862.10,4
0,50,7,1922.60,4
0,47,4,1617.90,4
0,56,1,705.56,4
0,18,8,1147.30,4
1,25,6,822.10,4
0,44,2,2586.00,4
0,59,4,1596.90,4
0,23,3,2866.90,4
0,49,5,935.15,4
1,42,5,200.27,4
1,28,3,1583.70,4
0,63,7,2727.50,4
0,31,6,815.92,4
0,27,5,1545.50,4
0,29,6,1113.50,4
0,46,7,1634.50,4
0,23,6,1989.70,4
0,58,2,2272.50,4
0,27,2,1666.80,4
1,33,7,1066.80,4
0,43,7,2165.00,4
0,62,3,2112.60,4
1,27,4,1258.20,4
0,52,6,959.34,4
0,45,4,987.50,4
1,38,7,526.19,4
0,23,3,410.74,4
1,37,1,562.31,4
1,32,5,189.60,4
1,20,3,1861.60,4
0,51,4,2690.10,4
1,24,2,1947.00,4
0,22,5,1980.00,4
1,50,6,894.44,4
0,59,5,567.67,4
0,30,5,2891.90,4
1,43,4,1402.90,4
1,53,2,1014.50,4
0,41,3,1309.10,4
0,25,6,1094.60,4
0,60,7,1686.00,4
0,61,4,111.56,4
1,27,2,1836.70,4
0,39,5,1224.00,4
0,56,7,783.46,4
0,28,2,1151.70,4
1,54,6,653.16,4
1,25,7,266.33,4
0,38,3,2596.60,4
1,26,3,1143.00,4
1,46,2,878.27,4
1,47,2,882.73,4
1,26,7,1903.40,4
0,54,6,545.95,4
1,39,3,1774.80,4
0,53,3,1555.70,4
0,29,2,1766.00,4
1,35,4,102.96,4
1,46,3,399.03,4
0,49,3,2216.10,4
1,29,8,1148.20,4
0,59,3,2923.90,4
1,21,4,877.09,4
0,26,7,171.92,4
1,48,6,1022.10,4
0,53,5,851.80,4
0,36,8,2491.50,4
0,19,3,1089.80,4
0,25,3,2757.10,4
0,52,4,1336.40,4
1,30,2,1612.10,4
0,31,2,715.71,4
1,20,5,388.60,4
0,43,5,1463.50,4
1,50,6,1844.90,4
0,36,5,129.97,4
1,24,6,854.59,4
0,41,4,1195.60,4
1,47,5,541.39,4
1,22,6,1198.10,4
1,46,4,661.04,4
1,40,7,1279.50,4
0,49,1,1503.50,4
1,54,2,1818.00,4
1,19,6,1309.70,4
0,53,7,1892.60,4
0,52,1,2913.40,4
1,53,2,617.89,4
1,45,7,1364.20,4
0,46,7,1691.80,4
1,53,7,446.59,4
0,25,8,1721.20,4
1,46,1,998.38,4
1,45,8,1522.80,4
1,33,7,726.46,4
1,28,3,287.44,4
0,61,5,1377.20,4
1,36,6,1278.20,4
0,59,2,2667.50,4
0,39,1,2370.00,4
0,30,6,525.16,4
1,34,3,1535.90,4
1,22,5,407.75,4
1,46,7,1785.00,4
0,52,1,962.32,4
1,41,7,801.36,4
1,41,3,1546.60,4
1,43,4,1566.10,4
0,31,6,320.12,4
1,28,8,528.03,4
1,22,8,935.03,4
0,27,2,2206.30,4
0,63,4,1958.40,4
1,25,6,554.68,4
0,59,3,2621.10,4
0,43,6,1985.50,4
0,22,3,2664.60,4
0,40,6,1905.30,4
0,22,7,1896.00,4
0,30,2,361.06,4
0,38,6,840.85,4
1,39,5,230.17,4
1,52,4,1499.30,4
0,59,1,637.32,4
0,46,7,2009.50,4
1,53,2,1735.70,4
1,47,5,1947.40,4
1,49,8,1570.00,4
0,39,6,1925.00,4
1,25,5,54.81,4
1,21,4,1246.30,4
1,31,4,1660.90,4
0,39,5,374.46,4
0,56,5,624.29,4
0,37,6,640.94,4
1,38,1,1834.80,4
0,57,3,646.41,4
1,48,4,1516.30,4
1,48,3,1049.00,4
1,33,3,1852.90,4
0,37,3,2187.20,4
1,51,4,295.30,4
1,32,5,179.40,4
0,48,2,2497.10,4
0,59,7,2070.70,4
1,38,5,1380.10,4
1,39,5,604.05,4
1,32,7,1308.90,4
1,21,2,1399.80,4
1,29,5,672.24,4
1,36,6,667.18,4
1,53,8,1724.60,4
0,37,2,142.71,4
1,22,5,412.88,4
0,48,2,2784.40,4
0,34,2,601.11,4
1,23,6,1814.10,4
0,53,7,1275.80,4
0,22,2,1777.90,4
1,35,6,1320.10,4
1,48,1,1611.00,4
0,43,8,2615.00,4
0,47,3,1202.10,4
1,33,4,1018.70,4
1,51,7,1523.30,4
1,34,4,1412.60,4
1,32,6,1085.00,4
0,34,6,1500.50,4
0,57,7,360.08,4
1,44,5,212.27,4
1,26,4,919.96,4
0,35,5,2711.80,4
1,36,1,1012.80,4
1,33,6,1750.10,4
0,44,4,2291.60,4
0,25,5,1463.30,4
1,29,2,987.11,4
0,50,7,1438.80,4
0,19,8,419.76,4
1,55,6,94.67,4
0,29,3,2936.50,4
0,38,6,2587.90,4
0,44,6,1644.80,4
1,42,4,1549.80,4
1,24,6,1829.40,4
1,30,2,1779.00,4
0,61,4,342.39,4
1,47,7,255.11,4
0,55,4,850.25,4
0,37,2,1907.90,4
1,38,2,223.38,4
1,49,5,740.69,4
0,53,4,2590.00,4
0,48,7,265.49,4
1,25,6,667.90,4
0,49,5,973.85,4
0,30,4,110.72,4
0,21,3,2685.80,4
1,22,4,1517.00,4
0,41,2,907.23,4
0,47,2,130.39,4
0,62,6,782.09,4
1,54,6,989.55,4
0,31,3,439.40,4
0,22,6,718.72,4
1,37,3,172.63,4
0,43,5,2620.50,4
0,29,5,1287.40,4
1,27,1,1685.20,4
0,36,5,1929.40,4
1,40,6,1473.50,4
1,32,5,1133.00,4
0,23,7,1013.60,4
1,30,3,1952.50,4
0,43,5,1178.60,4
1,37,2,1502.10,4
0,39,3,949.36,4
1,41,5,292.20,4
0,33,1,126.00,4
1,26,5,143.62,4
0,35,5,1586.20,4
1,39,6,253.97,4
0,22,6,2049.30,4
1,47,7,780.65,4
1,25,6,1449.40,4
1,45,6,632.28,4
0,24,2,1124.20,4
1,30,8,1193.40,4
0,34,6,2364.70,4
0,44,8,237.78,4
0,32,6,547.50,4
1,37,7,279.28,4
0,62,8,1154.90,4
0,28,1,525.00,4
0,47,8,958.46,4
0,39,4,2669.20,4
0,49,2,197.97,4
1,38,1,390.59,4
0,20,6,2936.80,4
1,22,7,630.44,4
0,60,4,805.22,4
1,31,5,1433.60,4
0,30,3,2873.30,4
1,31,5,791.32,4
0,23,6,1543.40,4
1,19,2,1309.50,4
0,34,2,1064.20,4
1,36,6,298.82,4
0,20,2,407.52,4
0,46,2,2834.10,4
1,19,4,123.39,4
1,36,5,484.34,4
1,45,1,917.98,4
0,61,5,1542.20,4
1,34,2,1087.30,4
0,32,6,1068.40,4
1,33,8,259.06,4
1,31,2,797.05,4
0,37,3,2751.90,4
0,62,3,1343.30,4
0,41,2,2416.90,4
0,48,7,2197.70,4
1,32,4,65.29,4
0,48,4,980.50,4
0,45,2,2444.60,4
1,20,3,1494.50,4
0,27,8,2785.70,4
0,61,8,998.87,4
1,43,6,1830.70,4
0,45,6,1706.50,4
0,20,6,1955.10,4
1,52,3,837.97,4
1,51,1,1408.50,4
1,53,6,193.50,4
1,37,7,1306.00,4
0,23,1,1019.50,4
1,36,2,1464.60,4
1,36,7,485.21,4
0,23,4,803.04,4
0,20,4,1743.00,4
1,47,6,1609.20,4
1,45,5,1175.70,4
1,34,5,304.62,4
0,30,4,1959.30,4
0,39,1,1704.20,4
1,49,2,1263.30,4
0,46,5,172.64,4
0,31,6,1707.80,4
0,42,7,2738.70,4
0,27,6,285.08,4
1,21,5,809.53,4
0,47,5,2876.40,4
1,51,7,512.94,4
0,34,6,1422.50,4
1,40,5,1090.30,4
0,20,7,688.00,4
0,27,5,922.86,4
0,40,7,1323.20,4
1,49,4,110.10,4
0,41,8,408.74,4
0,54,6,1094.20,4
1,27,5,1459.90,4
0,49,4,2267.10,4
0,28,6,679.90,4
1,44,7,362.02,4
0,42,6,2378.00,4
1,44,4,575.87,4
0,54,5,1619.70,4
1,23,3,418.81,4
1,35,4,588.03,4
1,30,6,1722.40,4
0,53,3,2190.10,4
1,49,4,1637.30,4
0,60,5,2575.30,4
1,44,1,439.29,4
1,42,3,1466.80,4
1,50,6,1532.20,4
1,42,6,378.84,4
1,29,2,886.34,4
1,39,4,329.46,4
0,27,7,2053.70,4
1,43,1,198.41,4
0,37,8,2679.40,4
0,39,4,1278.30,4
1,53,7,1252.20,4
1,23,3,740.39,4
1,50,8,409.49,4
1,27,2,944.01,4
0,47,3,1227.00,4
1,47,5,145.65,4
0,58,5,2917.40,4
0,56,2,1029.90,4
0,54,4,2495.40,4
0,60,2,1900.00,4
1,20,3,837.93,4
0,45,7,1161.20,4
0,27,4,1354.90,4
1,29,8,483.41,4
1,47,7,272.94,4
1,38,6,1726.60,4
1,47,6,759.78,4
0,42,2,155.08,4
1,39,7,1803.00,4
1,44,6,1710.00,4
0,25,6,132.90,4
1,48,6,626.76,4
0,25,6,1495.40,4
0,37,6,573.88,4
0,55,6,2256.70,4
1,40,5,1292.70,4
0,49,3,1406.40,4
0,18,2,686.17,4
0,49,3,2393.70,4
0,28,7,1171.60,4
0,29,2,635.94,4
0,60,2,1805.70,4
1,43,5,979.15,4
0,45,7,681.80,4
0,31,3,1425.30,4
0,19,5,1464.40,4
0,37,2,704.26,4
0,28,4,459.97,4
0,33,5,2852.10,4
0,39,6,1242.10,4
0,20,4,1611.50,4
0,38,1,117.55,4
0,46,8,1463.30,4
0,24,3,2998.50,4
1,43,8,1602.70,4
1,38,8,265.00,4
1,47,6,1031.30,4
0,22,1,1553.80,4
1,29,3,802.54,4
0,54,4,2092.00,4
1,45,2,748.23,4
1,24,2,1191.90,4
0,31,1,1604.40,4
1,53,2,791.37,4
1,55,6,1798.90,4
0,63,6,1584.40,4
1,19,1,1394.50,4
0,37,1,1922.40,4
0,58,8,411.65,4
0,38,6,2756.10,4
1,45,5,944.34,4
1,49,3,246.39,4
1,23,5,864.40,4
1,39,2,936.10,4
0,31,1,2196.80,4
1,43,1,1024.30,4
0,35,2,2999.60,4
0,23,3,907.32,4
0,47,7,2986.60,4
1,50,8,538.91,4
0,43,2,2421.00,4
0,50,4,129.44,4
1,40,6,1113.40,4
0,40,8,672.75,4
0,49,2,2587.60,4
1,46,2,1231.80,4
0,28,8,1713.60,4
1,49,5,550.94,4
1,34,5,427.88,4
1,48,4,359.42,4
1,55,1,1280.30,4
0,63,5,416.31,4
0,43,5,265.66,4
1,53,5,237.30,4
0,59,7,2946.70,4
0,58,6,1735.10,4
1,37,6,381.76,4
0,58,5,2552.20,4
1,40,7,743.33,4
0,42,4,1641.40,4
1,20,8,439.22,4
1,46,8,612.03,4
1,46,5,1735.50,4
0,53,4,2404.30,4
0,48,7,2085.60,4
0,56,4,2891.00,4
0,57,6,2506.70,4
0,31,6,2281.50,4
1,30,3,1823.80,4
0,20,7,1121.80,4
1,53,3,748.17,4
0,28,7,1655.10,4
0,35,5,1239.10,4
1,50,3,1239.80,4
1,31,7,422.94,4
1,21,1,1955.20,4
0,32,6,1609.20,4
0,27,7,952.22,4
0,60,5,1469.90,4
0,18,6,1646.20,4
1,36,7,1252.10,4
0,52,2,908.78,4
0,32,5,593.57,4
0,50,5,1773.30,4
1,27,6,81.29,4
0,55,1,452.30,4
1,33,3,1943.00,4
0,41,3,115.35,4
0,23,8,1429.10,4
1,41,3,1424.70,4
0,29,6,1055.30,4
1,50,2,213.47,4
1,30,1,1182.90,4
0,57,6,964.96,4
1,40,2,1120.40,4
0,39,5,1529.60,4
1,22,4,678.94,4
0,29,6,2406.20,4
1,33,4,1287.90,4
1,47,6,1672.30,4
0,24,5,783.50,4
1,28,3,1638.20,4
0,55,3,2595.50,4
0,49,3,384.31,4
1,20,7,1703.00,4
1,28,6,1844.40,4
0,33,5,679.67,4
0,61,6,2631.30,4
0,28,3,2729.20,4
0,47,1,1814.10,4
1,24,8,184.96,4
1,54,2,1703.60,4
1,28,1,1688.80,4
0,42,1,2467.40,4
1,37,6,653.43,4
0,51,5,2976.30,4
1,43,6,862.38,4
1,28,4,339.41,4
1,37,2,1536.30,4
1,46,8,481.74,4
0,62,6,561.42,4
1,24,2,135.46,4
0,57,4,2672.20,4
1,39,4,676.86,4
0,32,3,1088.70,4
1,39,3,295.36,4
1,35,2,555.74,4
0,42,5,2040.10,4
0,44,4,871.95,4
0,20,6,800.38,4
0,43,2,1652.30,4
1,34,2,614.31,4
0,41,7,2996.40,4
1,42,3,783.78,4
1,45,6,1651.30,4
0,45,3,876.30,4
0,27,3,1523.00,4
0,33,4,1967.60,4
0,20,3,1048.70,4
1,27,1,993.11,4
0,29,3,1546.40,4
1,44,3,539.73,4
0,42,4,2137.60,4
0,55,7,2402.10,4
1,46,3,577.03,4
1,28,3,1534.80,4
1,24,6,1064.10,4
1,34,6,1258.20,4
1,24,5,499.80,4
0,52,7,386.79,4
1,43,2,1635.10,4
1,28,8,1306.30,4
0,21,8,2109.00,4
1,53,4,360.34,4
0,21,7,2097.00,4
1,47,3,1500.10,4
0,61,3,1460.20,4
0,27,6,1044.90,4
1,49,6,925.66,4
1,25,5,1813.10,4
0,26,2,348.29,4
0,62,4,2514.40,4
0,32,8,1108.70,4
1,48,8,166.74,4
